VariationID	Landmark	Chr	Start	End	VariationType	LocusChr	LocusStart	LocusEnd	Reference	PubMedID	Method/platform	Gain	Loss	TotalGainLossInv	Frequency	SampleSize	Genes
Variation_22303	chrX:73462102..73462102	chrX	73462102	73462102	InDel	chrX	73462102	73462102	Mills et al. (2006)	16902084	Sequence trace read mapping	1	0	1		36 control samples	SLC16A2
Variation_22307	chrX:80978807..80978807	chrX	80978807	80978807	InDel	chrX	80978807	80978807	Mills et al. (2006)	16902084	Sequence trace read mapping	1	0	1		36 control samples	
Variation_22328	chrX:104058832..104058832	chrX	104058832	104058832	InDel	chrX	104058832	104058832	Mills et al. (2006)	16902084	Sequence trace read mapping	1	0	1		36 control samples	IL1RAPL2
Variation_22331	chrX:106467618..106467618	chrX	106467618	106467618	InDel	chrX	106467618	106467618	Mills et al. (2006)	16902084	Sequence trace read mapping	1	0	1		36 control samples	
Variation_22362	chrX:127470626..127470626	chrX	127470626	127470626	InDel	chrX	127470626	127470626	Mills et al. (2006)	16902084	Sequence trace read mapping	1	0	1		36 control samples	
Variation_22374	chrX:140603402..140603402	chrX	140603402	140603402	InDel	chrX	140603402	140603402	Mills et al. (2006)	16902084	Sequence trace read mapping	1	0	1		36 control samples	
Variation_22379	chrX:144148765..144148765	chrX	144148765	144148765	InDel	chrX	144148765	144148765	Mills et al. (2006)	16902084	Sequence trace read mapping	1	0	1		36 control samples	
Variation_22395	chrX:150602541..150602541	chrX	150602541	150602541	InDel	chrX	150602541	150602541	Mills et al. (2006)	16902084	Sequence trace read mapping	1	0	1		36 control samples	
Variation_22409	chr1:175202522..175203151	chr1	175202522	175203151	InDel	chr1	175202522	175203151	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	1	0	1		112 control samples (HapMap)	
Variation_22410	chr1:175202522..175203151	chr1	175202522	175203151	InDel	chr1	175202522	175203151	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	1	0	1		112 control samples (HapMap)	
Variation_22411	chr11:132825285..132826177	chr11	132825285	132826177	InDel	chr11	132825285	132826177	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	0	1	1		112 control samples (HapMap)	OPCML
Variation_22412	chr12:23624709..23625382	chr12	23624709	23625382	InDel	chr12	23624709	23625382	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	1	0	1		112 control samples (HapMap)	SOX5
Variation_22413	chr12:63304111..63304459	chr12	63304111	63304459	InDel	chr12	63304111	63304459	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	0	1	1		112 control samples (HapMap)	RASSF3
Variation_22414	chr12:63304111..63304459	chr12	63304111	63304459	InDel	chr12	63304111	63304459	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	0	1	1		112 control samples (HapMap)	RASSF3
Variation_22415	chr12:95382285..95383021	chr12	95382285	95383021	InDel	chr12	95382285	95383021	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	1	0	1		112 control samples (HapMap)	
Variation_22416	chr13:109219452..109220392	chr13	109219452	109220392	InDel	chr13	109219452	109220392	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	1	0	1		112 control samples (HapMap)	IRS2
Variation_22417	chr13:41002828..41003710	chr13	41002828	41003710	InDel	chr13	41002828	41003710	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	0	1	1		112 control samples (HapMap)	
Variation_22418	chr14:58469320..58470271	chr14	58469320	58470271	InDel	chr14	58469320	58470271	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	0	1	1		112 control samples (HapMap)	
Variation_22419	chr16:83010853..83011254	chr16	83010853	83011254	InDel	chr16	83010853	83011254	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	1	0	1		112 control samples (HapMap)	ATP2C2
Variation_22420	chr2:86730526..86731067	chr2	86730526	86731067	InDel	chr2	86730526	86731067	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	0	1	1		112 control samples (HapMap)	
Variation_22421	chr20:46932528..46933482	chr20	46932528	46933482	InDel	chr20	46932528	46933482	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	0	1	1		112 control samples (HapMap)	
Variation_22422	chr20:46932528..46933482	chr20	46932528	46933482	InDel	chr20	46932528	46933482	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	0	1	1		112 control samples (HapMap)	
Variation_22423	chr21:26704839..26704973	chr21	26704839	26704973	InDel	chr21	26704839	26704973	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	0	1	1		112 control samples (HapMap)	
Variation_22424	chr21:34863428..34863797	chr21	34863428	34863797	InDel	chr21	34863428	34863797	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	1	0	1		112 control samples (HapMap)	RCAN1
Variation_22425	chr22:34896416..34897015	chr22	34896416	34897015	InDel	chr22	34896416	34897015	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	0	1	1		112 control samples (HapMap)	
Variation_22426	chr3:100378076..100378340	chr3	100378076	100378340	InDel	chr3	100378076	100378340	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	1	0	1		112 control samples (HapMap)	
Variation_22427	chr3:126128924..126129527	chr3	126128924	126129527	InDel	chr3	126128924	126129527	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	0	1	1		112 control samples (HapMap)	MUC13
Variation_22428	chr3:2548148..2548531	chr3	2548148	2548531	InDel	chr3	2548148	2548531	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	0	1	1		112 control samples (HapMap)	CNTN4
Variation_22429	chr3:2548148..2548531	chr3	2548148	2548531	InDel	chr3	2548148	2548531	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	0	1	1		112 control samples (HapMap)	CNTN4
Variation_22430	chr4:87336261..87337106	chr4	87336261	87337106	InDel	chr4	87336261	87337106	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	0	1	1		112 control samples (HapMap)	MAPK10
Variation_22431	chr4:87336261..87337106	chr4	87336261	87337106	InDel	chr4	87336261	87337106	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	0	1	1		112 control samples (HapMap)	MAPK10
Variation_22432	chr4:87336261..87337106	chr4	87336261	87337106	InDel	chr4	87336261	87337106	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	0	1	1		112 control samples (HapMap)	MAPK10
Variation_22433	chr4:87336261..87337106	chr4	87336261	87337106	InDel	chr4	87336261	87337106	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	0	1	1		112 control samples (HapMap)	MAPK10
Variation_22434	chr4:87336261..87337106	chr4	87336261	87337106	InDel	chr4	87336261	87337106	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	0	1	1		112 control samples (HapMap)	MAPK10
Variation_22435	chr4:87336261..87337106	chr4	87336261	87337106	InDel	chr4	87336261	87337106	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	0	1	1		112 control samples (HapMap)	MAPK10
Variation_22436	chr4:87336261..87337106	chr4	87336261	87337106	InDel	chr4	87336261	87337106	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	0	1	1		112 control samples (HapMap)	MAPK10
Variation_22437	chr4:87336261..87337106	chr4	87336261	87337106	InDel	chr4	87336261	87337106	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	0	1	1		112 control samples (HapMap)	MAPK10
Variation_22438	chr5:15772769..15773478	chr5	15772769	15773478	InDel	chr5	15772350	15773478	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	0	1	1		112 control samples (HapMap)	FBXL7
Variation_22439	chr5:15772769..15773478	chr5	15772769	15773478	InDel	chr5	15772350	15773478	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	0	1	1		112 control samples (HapMap)	FBXL7
Variation_22440	chr5:15772769..15773478	chr5	15772769	15773478	InDel	chr5	15772350	15773478	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	0	1	1		112 control samples (HapMap)	FBXL7
Variation_22441	chr5:15772769..15773478	chr5	15772769	15773478	InDel	chr5	15772350	15773478	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	0	1	1		112 control samples (HapMap)	FBXL7
Variation_22442	chr5:15772769..15773478	chr5	15772769	15773478	InDel	chr5	15772350	15773478	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	0	1	1		112 control samples (HapMap)	FBXL7
Variation_22443	chr5:15772769..15773478	chr5	15772769	15773478	InDel	chr5	15772350	15773478	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	0	1	1		112 control samples (HapMap)	FBXL7
Variation_22444	chr5:15772769..15773478	chr5	15772769	15773478	InDel	chr5	15772350	15773478	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	0	1	1		112 control samples (HapMap)	FBXL7
Variation_22445	chr5:15772769..15773478	chr5	15772769	15773478	InDel	chr5	15772350	15773478	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	0	1	1		112 control samples (HapMap)	FBXL7
Variation_22446	chr6:151419147..151420060	chr6	151419147	151420060	InDel	chr6	151419147	151420060	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	0	1	1		112 control samples (HapMap)	MTHFD1L
Variation_22447	chr6:31389749..31390117	chr6	31389749	31390117	InDel	chr6	31389749	31390117	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	0	1	1		112 control samples (HapMap)	
Variation_22448	chr6:31389749..31390117	chr6	31389749	31390117	InDel	chr6	31389749	31390117	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	0	1	1		112 control samples (HapMap)	
Variation_22449	chr6:31389749..31390117	chr6	31389749	31390117	InDel	chr6	31389749	31390117	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	0	1	1		112 control samples (HapMap)	
Variation_22450	chr6:31389749..31390117	chr6	31389749	31390117	InDel	chr6	31389749	31390117	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	1	0	1		112 control samples (HapMap)	
Variation_22451	chr6:31389749..31390117	chr6	31389749	31390117	InDel	chr6	31389749	31390117	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	0	1	1		112 control samples (HapMap)	
Variation_22452	chr6:31389749..31390117	chr6	31389749	31390117	InDel	chr6	31389749	31390117	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	0	1	1		112 control samples (HapMap)	
Variation_22453	chr6:31389749..31390117	chr6	31389749	31390117	InDel	chr6	31389749	31390117	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	0	1	1		112 control samples (HapMap)	
Variation_22454	chr6:31389749..31390117	chr6	31389749	31390117	InDel	chr6	31389749	31390117	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	0	1	1		112 control samples (HapMap)	
Variation_22455	chr6:31389749..31390117	chr6	31389749	31390117	InDel	chr6	31389749	31390117	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	0	2	2		112 control samples (HapMap)	
Variation_22456	chr6:31389749..31390117	chr6	31389749	31390117	InDel	chr6	31389749	31390117	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	0	1	1		112 control samples (HapMap)	
Variation_22457	chr6:31389749..31390117	chr6	31389749	31390117	InDel	chr6	31389749	31390117	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	0	2	2		112 control samples (HapMap)	
Variation_22458	chr7:17866598..17867527	chr7	17866598	17867527	InDel	chr7	17866598	17867527	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	0	1	1		112 control samples (HapMap)	
Variation_22459	chr7:22913180..22913887	chr7	22913180	22913887	InDel	chr7	22913180	22913887	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	0	1	1		112 control samples (HapMap)	
Variation_22460	chr7:22913180..22913887	chr7	22913180	22913887	InDel	chr7	22913180	22913887	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	0	1	1		112 control samples (HapMap)	
Variation_22461	chr7:37239804..37240210	chr7	37239804	37240210	InDel	chr7	37239804	37240210	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	0	1	1		112 control samples (HapMap)	ELMO1
Variation_22462	chr7:53962712..53963298	chr7	53962712	53963298	InDel	chr7	53962712	53963545	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	0	1	1		112 control samples (HapMap)	
Variation_22463	chr7:53962712..53963298	chr7	53962712	53963298	InDel	chr7	53962712	53963545	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	0	1	1		112 control samples (HapMap)	
Variation_22464	chr8:115711058..115711712	chr8	115711058	115711712	InDel	chr8	115711058	115711712	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	0	1	1		112 control samples (HapMap)	
Variation_22465	chr8:115711058..115711712	chr8	115711058	115711712	InDel	chr8	115711058	115711712	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	0	1	1		112 control samples (HapMap)	
Variation_22466	chr8:115711058..115711712	chr8	115711058	115711712	InDel	chr8	115711058	115711712	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	0	1	1		112 control samples (HapMap)	
Variation_22467	chr8:115711058..115711712	chr8	115711058	115711712	InDel	chr8	115711058	115711712	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	0	1	1		112 control samples (HapMap)	
Variation_22468	chr8:115711058..115711712	chr8	115711058	115711712	InDel	chr8	115711058	115711712	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	0	1	1		112 control samples (HapMap)	
Variation_22469	chr8:115711058..115711712	chr8	115711058	115711712	InDel	chr8	115711058	115711712	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	0	1	1		112 control samples (HapMap)	
Variation_22470	chr8:115711058..115711712	chr8	115711058	115711712	InDel	chr8	115711058	115711712	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	0	1	1		112 control samples (HapMap)	
Variation_22471	chr8:115711058..115711712	chr8	115711058	115711712	InDel	chr8	115711058	115711712	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	0	1	1		112 control samples (HapMap)	
Variation_22472	chr8:115711058..115711712	chr8	115711058	115711712	InDel	chr8	115711058	115711712	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	0	1	1		112 control samples (HapMap)	
Variation_22473	chr8:115711058..115711712	chr8	115711058	115711712	InDel	chr8	115711058	115711712	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	0	1	1		112 control samples (HapMap)	
Variation_22474	chr8:115711058..115711712	chr8	115711058	115711712	InDel	chr8	115711058	115711712	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	0	1	1		112 control samples (HapMap)	
Variation_22475	chr8:115711058..115711712	chr8	115711058	115711712	InDel	chr8	115711058	115711712	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	0	1	1		112 control samples (HapMap)	
Variation_22476	chr8:115711058..115711712	chr8	115711058	115711712	InDel	chr8	115711058	115711712	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	1	0	1		112 control samples (HapMap)	
Variation_22477	chr8:115711058..115711712	chr8	115711058	115711712	InDel	chr8	115711058	115711712	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	0	1	1		112 control samples (HapMap)	
Variation_22478	chr8:115711058..115711712	chr8	115711058	115711712	InDel	chr8	115711058	115711712	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	0	2	2		112 control samples (HapMap)	
Variation_22479	chr8:115711058..115711712	chr8	115711058	115711712	InDel	chr8	115711058	115711712	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	0	1	1		112 control samples (HapMap)	
Variation_22480	chr8:115711058..115711712	chr8	115711058	115711712	InDel	chr8	115711058	115711712	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	0	1	1		112 control samples (HapMap)	
Variation_22481	chr8:115711058..115711712	chr8	115711058	115711712	InDel	chr8	115711058	115711712	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	0	1	1		112 control samples (HapMap)	
Variation_22482	chr8:123129597..123130027	chr8	123129597	123130027	InDel	chr8	123129597	123130027	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	0	1	1		112 control samples (HapMap)	
Variation_22483	chr8:123129597..123130027	chr8	123129597	123130027	InDel	chr8	123129597	123130027	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	0	1	1		112 control samples (HapMap)	
Variation_22484	chr8:17625071..17625980	chr8	17625071	17625980	InDel	chr8	17625071	17625980	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	0	1	1		112 control samples (HapMap)	MTUS1
Variation_22485	chr9:104443976..104444137	chr9	104443976	104444137	InDel	chr9	104443976	104444137	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	0	1	1		112 control samples (HapMap)	
Variation_22486	chr9:104443976..104444137	chr9	104443976	104444137	InDel	chr9	104443976	104444137	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	0	1	1		112 control samples (HapMap)	
Variation_22487	chr9:104443976..104444137	chr9	104443976	104444137	InDel	chr9	104443976	104444137	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	0	1	1		112 control samples (HapMap)	
Variation_22488	chr9:104443976..104444137	chr9	104443976	104444137	InDel	chr9	104443976	104444137	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	0	1	1		112 control samples (HapMap)	
Variation_22489	chr9:104443976..104444137	chr9	104443976	104444137	InDel	chr9	104443976	104444137	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	0	1	1		112 control samples (HapMap)	
Variation_22490	chr9:6663465..6663957	chr9	6663465	6663957	InDel	chr9	6663465	6663957	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	0	1	1		112 control samples (HapMap)	
Variation_22491	chr9:6663465..6663957	chr9	6663465	6663957	InDel	chr9	6663465	6663957	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	0	1	1		112 control samples (HapMap)	
Variation_22492	chr9:79261906..79262468	chr9	79261906	79262468	InDel	chr9	79261906	79262468	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	0	1	1		112 control samples (HapMap)	
Variation_22493	chr9:83063866..83064662	chr9	83063866	83064662	InDel	chr9	83063866	83064662	Wang et al. (2007)	17921354	Illumina HumanHap550 BeadChip	0	1	1		112 control samples (HapMap)	
Variation_29498	chr1:1682765..1682765	chr1	1682765	1682765	InDel	chr1	1681878	1682839	Mills et al. (2006)	16902084	Sequence trace read mapping	1	0	1		36 control samples	CDK11A
Variation_29499	chr1:193510849..193510849	chr1	193510849	193510849	InDel	chr1	193510849	193510849	Mills et al. (2006)	16902084	Sequence trace read mapping	1	0	1		36 control samples	
Variation_29500	chr1:77017454..77017454	chr1	77017454	77017454	InDel	chr1	77017454	77017454	Mills et al. (2006)	16902084	Sequence trace read mapping	1	0	1		36 control samples	
Variation_29501	chr10:134241973..134241973	chr10	134241973	134241973	InDel	chr10	134241973	134241973	Mills et al. (2006)	16902084	Sequence trace read mapping	1	0	1		36 control samples	INPP5A
Variation_29502	chr10:134552136..134552236	chr10	134552136	134552236	InDel	chr10	134552136	134552236	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_29503	chr11:106344713..106344713	chr11	106344713	106344713	InDel	chr11	106344713	106344713	Mills et al. (2006)	16902084	Sequence trace read mapping	1	0	1		36 control samples	GUCY1A2
Variation_29504	chr11:106344714..106344714	chr11	106344714	106344714	InDel	chr11	106344714	106344714	Mills et al. (2006)	16902084	Sequence trace read mapping	1	0	1		36 control samples	GUCY1A2
Variation_29505	chr11:67896393..67896393	chr11	67896393	67896393	InDel	chr11	67896393	67896393	Mills et al. (2006)	16902084	Sequence trace read mapping	1	0	1		36 control samples	LRP5
Variation_29506	chr12:46312920..46312920	chr12	46312920	46312920	InDel	chr12	46312920	46312920	Mills et al. (2006)	16902084	Sequence trace read mapping	1	0	1		36 control samples	
Variation_29507	chr13:113606186..113606186	chr13	113606186	113606186	InDel	chr13	113606186	113606186	Mills et al. (2006)	16902084	Sequence trace read mapping	1	0	1		36 control samples	FAM70B
Variation_29508	chr13:60260091..60260191	chr13	60260091	60260191	InDel	chr13	60260091	60260191	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_29509	chr13:62505673..62505673	chr13	62505673	62505673	InDel	chr13	62505673	62505673	Mills et al. (2006)	16902084	Sequence trace read mapping	1	0	1		36 control samples	
Variation_29510	chr14:21206392..21206392	chr14	21206392	21206392	InDel	chr14	21206392	21206392	Mills et al. (2006)	16902084	Sequence trace read mapping	1	0	1		36 control samples	
Variation_29511	chr14:31470659..31470659	chr14	31470659	31470659	InDel	chr14	31470659	31470659	Mills et al. (2006)	16902084	Sequence trace read mapping	1	0	1		36 control samples	
Variation_29512	chr15:52682374..52682374	chr15	52682374	52682374	InDel	chr15	52682374	52682374	Mills et al. (2006)	16902084	Sequence trace read mapping	1	0	1		36 control samples	UNC13C
Variation_29513	chr16:44946466..44946466	chr16	44946466	44946466	InDel	chr16	44946466	44946466	Mills et al. (2006)	16902084	Sequence trace read mapping	1	0	1		36 control samples	
Variation_29514	chr16:44974718..44974718	chr16	44974718	44974718	InDel	chr16	44974718	44974718	Mills et al. (2006)	16902084	Sequence trace read mapping	1	0	1		36 control samples	
Variation_29515	chr16:5713327..5713427	chr16	5713327	5713427	InDel	chr16	5713327	5713427	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_29516	chr17:16543545..16543545	chr17	16543545	16543545	InDel	chr17	16543545	16543545	Mills et al. (2006)	16902084	Sequence trace read mapping	1	0	1		36 control samples	CCDC144A
Variation_29517	chr17:4564808..4564907	chr17	4564808	4564907	InDel	chr17	4564808	4564907	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	ARRB2
Variation_29518	chr18:5447106..5447205	chr18	5447106	5447205	InDel	chr18	5447106	5447209	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	EPB41L3
Variation_29519	chr18:5447110..5447209	chr18	5447110	5447209	InDel	chr18	5447106	5447209	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	EPB41L3
Variation_29520	chr18:64723474..64723474	chr18	64723474	64723474	InDel	chr18	64723474	64723474	Mills et al. (2006)	16902084	Sequence trace read mapping	1	0	1		36 control samples	CCDC102B
Variation_29521	chr18:844880..844880	chr18	844880	844880	InDel	chr18	844880	844880	Mills et al. (2006)	16902084	Sequence trace read mapping	1	0	1		36 control samples	
Variation_29522	chr2:232937124..232937124	chr2	232937124	232937124	InDel	chr2	232937124	232937124	Mills et al. (2006)	16902084	Sequence trace read mapping	1	0	1		36 control samples	DIS3L2
Variation_29523	chr2:26985856..26985856	chr2	26985856	26985856	InDel	chr2	26985856	26985856	Mills et al. (2006)	16902084	Sequence trace read mapping	1	0	1		36 control samples	DPYSL5
Variation_29524	chr2:4722596..4722596	chr2	4722596	4722596	InDel	chr2	4722596	4722596	Mills et al. (2006)	16902084	Sequence trace read mapping	1	0	1		36 control samples	
Variation_29525	chr20:44718487..44718587	chr20	44718487	44718587	InDel	chr20	44718487	44718587	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	SLC13A3
Variation_29526	chr3:19986449..19986548	chr3	19986449	19986548	InDel	chr3	19986449	19986548	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	RAB5A
Variation_29527	chr4:163936094..163936094	chr4	163936094	163936094	InDel	chr4	163936094	163936094	Mills et al. (2006)	16902084	Sequence trace read mapping	1	0	1		36 control samples	
Variation_29528	chr4:190574191..190574191	chr4	190574191	190574191	InDel	chr4	190574191	190574191	Mills et al. (2006)	16902084	Sequence trace read mapping	1	0	1		36 control samples	
Variation_29529	chr4:190652137..190652137	chr4	190652137	190652137	InDel	chr4	190652137	190652137	Mills et al. (2006)	16902084	Sequence trace read mapping	1	0	1		36 control samples	
Variation_29530	chr4:26884273..26884273	chr4	26884273	26884273	InDel	chr4	26884273	26884273	Mills et al. (2006)	16902084	Sequence trace read mapping	1	0	1		36 control samples	
Variation_29531	chr4:27625954..27625954	chr4	27625954	27625954	InDel	chr4	27625954	27625954	Mills et al. (2006)	16902084	Sequence trace read mapping	1	0	1		36 control samples	
Variation_29532	chr4:39092..39092	chr4	39092	39092	InDel	chr4	39092	39092	Mills et al. (2006)	16902084	Sequence trace read mapping	1	0	1		36 control samples	
Variation_29533	chr4:41286141..41286240	chr4	41286141	41286240	InDel	chr4	41286141	41286240	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	LIMCH1
Variation_29534	chr4:55257275..55257374	chr4	55257275	55257374	InDel	chr4	55257275	55257374	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_29535	chr4:98827348..98827348	chr4	98827348	98827348	InDel	chr4	98827348	98827348	Mills et al. (2006)	16902084	Sequence trace read mapping	1	0	1		36 control samples	
Variation_29536	chr5:106920823..106920923	chr5	106920823	106920923	InDel	chr5	106920823	106920923	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	EFNA5
Variation_29537	chr5:109078904..109078904	chr5	109078904	109078904	InDel	chr5	109078904	109078904	Mills et al. (2006)	16902084	Sequence trace read mapping	1	0	1		36 control samples	MAN2A1,MIR548C
Variation_29538	chr5:1536831..1536930	chr5	1536831	1536930	InDel	chr5	1536831	1536930	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	LPCAT1
Variation_29539	chr5:2025476..2025576	chr5	2025476	2025576	InDel	chr5	2025476	2025576	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_29540	chr5:3194446..3194545	chr5	3194446	3194545	InDel	chr5	3194446	3194545	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_29541	chr5:61892876..61892876	chr5	61892876	61892876	InDel	chr5	61892876	61892876	Mills et al. (2006)	16902084	Sequence trace read mapping	1	0	1		36 control samples	IPO11
Variation_29542	chr6:28415601..28415701	chr6	28415601	28415701	InDel	chr6	28415601	28415701	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	ZNF323
Variation_29543	chr7:108095396..108095496	chr7	108095396	108095496	InDel	chr7	108095396	108095496	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_29544	chr7:150955742..150955742	chr7	150955742	150955742	InDel	chr7	150955742	150955742	Mills et al. (2006)	16902084	Sequence trace read mapping	1	0	1		36 control samples	PRKAG2
Variation_29545	chr8:105336597..105336697	chr8	105336597	105336697	InDel	chr8	105336597	105336697	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_29546	chr8:109217151..109217151	chr8	109217151	109217151	InDel	chr8	109217151	109217151	Mills et al. (2006)	16902084	Sequence trace read mapping	1	0	1		36 control samples	
Variation_29547	chr8:110146539..110146539	chr8	110146539	110146539	InDel	chr8	110146539	110146539	Mills et al. (2006)	16902084	Sequence trace read mapping	1	0	1		36 control samples	
Variation_29548	chr8:124937344..124937344	chr8	124937344	124937344	InDel	chr8	124937344	124937344	Mills et al. (2006)	16902084	Sequence trace read mapping	1	0	1		36 control samples	FER1L6
Variation_29549	chr8:127156111..127156111	chr8	127156111	127156111	InDel	chr8	127156111	127156111	Mills et al. (2006)	16902084	Sequence trace read mapping	1	0	1		36 control samples	
Variation_29550	chr8:130976863..130976863	chr8	130976863	130976863	InDel	chr8	130976863	130976863	Mills et al. (2006)	16902084	Sequence trace read mapping	1	0	1		36 control samples	FAM49B
